ID,Station Name,Access,Owner,Last_Used,DC_Fast,Level1_Charging,Level2_Charging,Address,City,State,Zipcode
70551,2001 BOULEVARD EV STATION 01,public,ChargePoint Network,2024-10-10,,,2.0,2000 Wilson Blvd,Arlington,VA,22201
70598,"CHECK RATES 550 C STREET,SW",public,ChargePoint Network,2024-10-10,,,2.0,550 C St SW,Washington,DC,20024
70606,Arena Garage,public,Non-Networked,2022-11-10,,,2.0,201 W Baltimore St,Baltimore,MD,21201
70699,MCDOT-PARKING GARAGE 7,public,ChargePoint Network,2024-10-10,,,2.0,8530 Cameron St,Silver Spring,MD,20910
70700,MCDOT-PARKING GARAGE 45-2,public,ChargePoint Network,2024-10-10,,,2.0,11304 Amherst Ave,Wheaton-Glenmont,MD,20902
70964,Ivy Car Barn,private,Non-Networked,2022-01-10,,,2.0,311 E Chase St,Baltimore,MD,21202
71142,Department of General Services - Parking Lot,private,Non-Networked,2022-01-10,,,8.0,3800 E Biddle St,Baltimore,MD,21213
71143,Water Street Garage,public,Non-Networked,2022-11-10,,,6.0,22 S Gray St,Baltimore,MD,21201
71268,TONH STATION 2,public,ChargePoint Network,2024-10-10,,,2.0,6800 Oxon Hill Rd,Oxon hill,MD,20745
71269,TONH STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,6800 Oxon Hill Rd,Fort Washington,MD,20745
71490,Maryland Institute of College and Art,private,Non-Networked,2022-01-10,,,1.0,1601 W North Ave,Baltimore,MD,21217
71959,01 ST. PAUL SP APT,public,ChargePoint Network,2024-10-10,,,1.0,1207 Addison Rd S,Capitol Heights,MD,20743
72011,Safety First,private,Non-Networked,2022-11-10,,,2.0,38 N Main St,Keedysville,MD,21756
72344,Back River Treatment Plant,public,Non-Networked,2022-11-10,,,4.0,8201 Eastern Ave,Baltimore,MD,21224
72427,EVSP WALGREENS STORE 7573,public,ChargePoint Network,2024-10-10,,,1.0,6301 York Rd,Baltimore,MD,21212
72428,EVSP WALGREENS STORE 5408,public,ChargePoint Network,2024-10-10,,,1.0,1300 E North Ave,Baltimore,MD,21213
72526,Carrollton Inn,public,Non-Networked,2023-01-10,,,2.0,50 Albermarle St,Baltimore,MD,21202
72688,War Memorial Plaza,public,Non-Networked,2023-10-12,,,2.0,400 E Lexington St,Baltimore,MD,21202
73114,OpenPath Products,private,Non-Networked,2024-09-12,,,1.0,2065 Generals Hwy,Annapolis,MD,21401
73224,Fox and Bunting Building,public,Non-Networked,2022-11-10,,,2.0,1303 W Mount Royal Ave,Baltimore,MD,21217
73517,Whole Foods Market,public,Non-Networked,2023-11-09,,,2.0,12080 Jefferson Ave,Newport News,VA,23606
73607,Gramercy Mansion,public,Non-Networked,2022-11-10,,,2.0,1400 Greenspring Valley Rd,Stevenson,MD,21153
73608,Hotel Indigo,public,Non-Networked,2022-11-10,,,4.0,24 W Franklin St,Baltimore,MD,21201
74037,Montebello Filtration Plant,public,Non-Networked,2022-11-10,,,4.0,3901 Hillen Rd,Baltimore,MD,21218
74203,JBG SMITH 1919 S EADS,public,ChargePoint Network,2024-10-10,,,2.0,1919 S Eads St,Arlington,VA,22202
74302,Town of Ocean City - 300 St. Louis Ave Street Parking,public,Non-Networked,2022-11-10,,,2.0,300 St. Louis Ave,Ocean City,MD,21842
74303,Town of Ocean City - Municipal Parking,public,Non-Networked,2022-11-10,,,2.0,10007 Coastal Hwy,Ocean City,MD,21842
74304,Town of Ocean City - Recreation and Parks,public,Non-Networked,2023-01-10,,,2.0,200 125th St,Ocean City,MD,21842
74311,LYNCHBURG BMW BMW LEV 2 DUAL,public,ChargePoint Network,2024-10-10,,,2.0,2639 Lakeside Dr,Lynchburg,VA,24501
74345,Conservatory and Botanic Gardens,public,Non-Networked,2023-10-12,1.0,,,3100 Swann Dr,Baltimore,MD,21217
74346,Patterson Park,public,Non-Networked,2023-10-12,1.0,,,200 S Linwood Ave,Baltimore,MD,21224
74347,Maryland Center for Veterans Education and Training,public,Non-Networked,2022-11-10,,,4.0,301 N High St,Baltimore,MD,21202
74561,MCDOT-PARKING GARAGE 61,public,ChargePoint Network,2024-10-10,,,2.0,801 Ellsworth Dr,Silver Spring,MD,20910
74562,MCDOT-PARKING GARAGE 5,public,ChargePoint Network,2024-10-10,,,2.0,1101 Bonifant St,Silver Spring,MD,20910
74563,MCDOT-PARKING GARAGE 36,public,ChargePoint Network,2024-10-10,,,2.0,4910 Auburn Ave,Bethesda,MD,20814
74697,S SPRING BMW STATION 02,public,ChargePoint Network,2024-10-10,,,2.0,3211 Automobile Blvd,Silver Spring,MD,20904
74845,Baltimore Public Works Museum,public,Non-Networked,2023-01-10,,,2.0,751 Eastern Ave,Baltimore,MD,21202
75294,ROYAL FARMS RFS 102 DC #2,public,ChargePoint Network,2024-10-10,1.0,,,10740 Pulaski Hwy,White Marsh,MD,21162
75314,Brown Harris Wealth Management,public,Non-Networked,2023-11-09,,,2.0,309 N Main St,Culpeper,VA,22701
75315,Kroger Fuel Center,public,Non-Networked,2023-11-09,,,2.0,830 University City Blvd,Blacksburg,VA,24060
75526,HARBOR POINT P2303-1,public,ChargePoint Network,2024-10-10,,,2.0,1399 Dock St,Baltimore,MD,21231
75603,HHMI Janelia Research Campus,private,Non-Networked,2022-12-13,,,4.0,19700 Helix Dr,Ashburn,VA,20147
75605,Whole Foods Market,public,Non-Networked,2023-11-09,,,3.0,11660 Plaza America Dr,Reston,VA,20190
75607,BMW of Sterling,public,Non-Networked,2022-01-10,,,1.0,21710 Auto World Cir,Sterling,VA,20166
75617,Villa Appalaccia Winery,public,Non-Networked,2023-01-10,,1.0,,752 Rock Castle Gorge Rd,Floyd,VA,24091
75618,Malloy Cadillac Co,private,Non-Networked,2023-01-10,1.0,,1.0,2700 Valley Ave,Winchester,VA,22601
75619,Malloy Toyota Scion,public,Non-Networked,2023-11-09,,,1.0,400 Weems Ln,Winchester,VA,22601
75623,Jack Evans Chevrolet,public,Non-Networked,2022-11-10,,,2.0,125 S Royal Ave,Front Royal,VA,22630
75624,Sheehy Ford of Warrenton,private,Non-Networked,2022-01-10,,3.0,1.0,6443 Lee Hwy,Warrenton,VA,20187
76344,JBG SMITH 1717K,public,ChargePoint Network,2024-10-10,,,2.0,1717 K St NW,Washington,DC,20006
76345,JBG SMITH 1666K,public,ChargePoint Network,2024-10-10,,,2.0,1666 K St NW,Washington,DC,20006
76346,JBG SMITH 1700K,public,ChargePoint Network,2024-10-10,,,2.0,1700 K St NW,Washington,DC,20006
76885,MTA MARC P OF ROCKS,public,ChargePoint Network,2024-10-10,,,2.0,4000 Clay St,Point of Rocks,MD,21777
76898,MTA MARC MARTIN AIR,public,ChargePoint Network,2024-10-10,,,2.0,2778 MD-150,Middle River,MD,21220
76913,Tiger Solar,public,Non-Networked,2023-12-13,,,1.0,331 N Lewis St,Staunton,VA,24401
76967,BMW OF BEL AIR STATION SA01,public,ChargePoint Network,2024-10-10,,,1.0,716 Belair Rd,Bel Air,MD,21014
77064,LIBBIE MILL B2,public,ChargePoint Network,2024-10-10,,,2.0,4900 Libbie Mill E Blvd.,Richmond,VA,23230
77146,333JOHNCARLYLE 33 JC 1,public,ChargePoint Network,2024-10-10,,,2.0,333 John Carlyle St.,Alexandria,VA,22314
77180,City of Baltimore - Department of Public Works,private,Non-Networked,2022-01-10,,,6.0,2331 N Fulton Ave,Baltimore,MD,21217
77181,City of Baltimore - Parks Maintenance and Forestry Complex,private,Non-Networked,2022-01-10,,,3.0,3100 Shop Rd,Baltimore,MD,21211
77182,City of Baltimore - Ashburton Pumping Station,private,Non-Networked,2022-01-10,,,4.0,3099 Liberty Heights Ave,Baltimore,MD,21216
77183,City of Takoma Park - Community Center,public,Non-Networked,2022-11-10,1.0,,4.0,7500 Maple Ave,Takoma Park,MD,20912
77184,City of Takoma Park - Junction Parking Lot,public,Non-Networked,2022-11-10,,,4.0,7309 Carroll Ave,Takoma Park,MD,20912
77185,City of Takoma Park - Recreation Center,public,Non-Networked,2023-01-10,,,2.0,7315 New Hampshire Ave,Takoma Park,MD,20912
77189,BioReliance,private,Non-Networked,2023-01-10,,,2.0,9900 Blackwell Rd,Rockville,MD,20850
77207,M&T Bank Stadium,public,Non-Networked,2021-09-10,1.0,,2.0,1101 Russell St,Baltimore,MD,21230
77362,TYCON COURTHOUS MIDDLE,public,ChargePoint Network,2024-10-10,,,2.0,2070 Chain Bridge Rd,Vienna,VA,22182
77398,Whalen Commons - East Parking Lot,public,Non-Networked,2022-11-10,,,2.0,19721 Beall St,Poolesville,MD,20837
77399,Poolesville Hardware,public,Non-Networked,2022-11-10,,,1.0,19961 Fisher Ave,Poolesville,MD,20837
77438,CARCHARGING 1750 TYSONS,public,ChargePoint Network,2024-10-10,,,1.0,1750 Tysons Blvd,Tysons,VA,22102
77581,IBEWLOCAL26JATC LANHAM 2,public,ChargePoint Network,2024-10-10,,,2.0,4371 Parliament Pl,Lanham,MD,20706
77664,Naval Support Facility - Thurmont - Camp David,private,Non-Networked,2021-02-22,,,1.0,Camp David,Thurmont,MD,21788
77877,Shenandoah National Park - Big Meadows,public,Non-Networked,2021-02-22,,,1.0,Skyline Dr Milepost 51,Stanley,VA,22851
78311,Langley Research Center,private,Non-Networked,2024-01-10,,,1.0,2 E Ames St,Hampton,VA,23681
78561,Tom Hodges Auto Sales & Service,public,Non-Networked,2023-01-10,,,2.0,24177 Tom Hodges Dr,Hollywood,MD,20636
78847,PGCMLS LA LIBRARY 1,public,ChargePoint Network,2024-10-10,,,2.0,507 7th St,Laurel,MD,20707
79236,MC FLEET POTOMAC REC CEN,public,ChargePoint Network,2024-10-10,,,2.0,13860 Travilah Rd,Rockville,MD,20850
79717,Southside Regional Medical Center,private,Non-Networked,2022-12-13,,,2.0,200 Medical Park Blvd,Petersburg,VA,23805
79746,INSTRATA GARAGE INSTRATA GARAGE,public,ChargePoint Network,2024-10-10,,,2.0,901 15th St S,Arlington,VA,22202
79819,Hamilton Library,public,Non-Networked,2023-10-12,1.0,,4.0,5910 Harford Rd,Baltimore,MD,21214
79820,Orleans Street Library,public,Non-Networked,2023-10-12,1.0,,,1303 Orleans St,Baltimore,MD,21231
79821,Reisterstown Road Library,public,Non-Networked,2023-10-12,1.0,,2.0,6310 Reisterstown Rd,Baltimore,MD,21215
79822,Light Street Library,public,Non-Networked,2023-10-12,1.0,,,1251 Light St,Baltimore,MD,21230
79838,Priority Nissan,public,Non-Networked,2024-02-12,1.0,,2.0,6390 Richmond Rd,Williamsburg,VA,23188
79839,Virginia Tech - Corporate Research Center,public,Non-Networked,2023-11-09,,,2.0,1691 Innovation Dr,Blacksburg,VA,24060
79855,Richmond Ford West,private,Non-Networked,2022-12-13,,,2.0,10751 W Broad St,Glen Allen,VA,23060
79857,Ted Britt Ford,private,Non-Networked,2023-01-10,,,1.0,11165 Fairfax Blvd,Fairfax,VA,22030
79858,Richmond Electricians' Joint Apprenticeship and Training Center,public,Non-Networked,2023-10-12,,,2.0,11255 Air Park Rd,Ashland,VA,23005
79861,Suttle Motor Corp,public,Non-Networked,2023-10-12,,,1.0,12525 Jefferson Ave,Newport News,VA,23602
79862,Eastern Mennonite University,public,Non-Networked,2021-10-12,,,2.0,1307 Park Rd,Harrisonburg,VA,22802
79866,MOM's Organic Market,public,Non-Networked,2023-01-10,1.0,,4.0,14470 Smoketown Rd,Woodbridge,VA,22193
79868,Cavalier Ford Lincoln,public,Non-Networked,2023-01-10,,,2.0,1515 S Military Hwy,Chesapeake,VA,23320
79869,Lindsay Chevrolet,private,Non-Networked,2023-01-10,,,1.0,15605 Jefferson Davis Hwy,Woodbridge,VA,22191
79872,Ourisman Chevrolet,private,Non-Networked,2022-01-10,,,4.0,1800 Old Richmond Rd,Alexandria,VA,22303
79874,Omni - Charlottesville,public,Non-Networked,2023-01-10,,,1.0,212 Ridge McIntire Rd,Charlottesville,VA,22902
79877,Priority Chevrolet,public,Non-Networked,2023-01-10,,,1.0,2216 Old Greenbrier Rd,Chesapeake,VA,23325
79879,Boyd Chevrolet Buick GMC,public,Non-Networked,2023-01-10,,,1.0,240 E Cloverleaf Dr,Emporia,VA,23847
79881,Tysinger Mercedes,public,Non-Networked,2023-01-10,,,2.0,2712 Magruder Blvd,Hampton,VA,23666
79882,Beach Ford,public,Non-Networked,2022-12-13,,,3.0,2717 Virginia Beach Blvd,Virginia Beach,VA,23452
79883,Crossroads Ford Mazda,public,Non-Networked,2023-01-10,,,1.0,4500 Whitehill Blvd,Prince George,VA,23875
79884,Ted Britt Chevrolet,private,Non-Networked,2022-12-13,,,4.0,46990 Harry Byrd Hwy,Sterling,VA,20164
79887,Luck Chevrolet,public,Non-Networked,2022-10-11,,,2.0,516 S Washington Hwy,Ashland,VA,23005
79888,Strosnider Chevrolet,private,Non-Networked,2023-01-10,,,1.0,5200 Oaklawn Blvd,Hopewell,VA,23860
79889,Casey Toyota,private,Non-Networked,2022-12-13,,,1.0,601 E Rochambeau Dr,Williamsburg,VA,23188
79891,Giant Foods,public,Non-Networked,2023-10-12,,,5.0,621 E Glebe Rd,Alexandria,VA,23301
79892,Rick Hendrick Chevrolet of Norfolk,public,Non-Networked,2022-12-13,1.0,,2.0,6252 E Virginia Beach Blvd,Norfolk,VA,23502
79944,Roland Park Library,public,Non-Networked,2023-10-12,1.0,,,5108 Roland Ave,Baltimore,MD,21210
80407,MC FLEET CNCL_OFFC_BLD#1,public,ChargePoint Network,2024-10-10,,,2.0,100 Maryland Ave,Rockville,MD,20850
80459,MC FLEET CNCL_OFFC_BLD#2,public,ChargePoint Network,2024-10-10,,,2.0,100 Fleet St,Rockville,MD,20850
80503,RIVERFRONT DOCK 79 G2 01,public,ChargePoint Network,2024-10-10,,,2.0,79 Potomac Ave SE,Washington,DC,20003
80510,Social Security Administration,private,Non-Networked,2023-12-13,,,6.0,6401 Security Blvd,Woodlawn,MD,21207
80542,Clifton Park Golf Course,public,Non-Networked,2023-10-12,,,4.0,2701 St Lo Dr,Baltimore,MD,21213
80543,Carroll Park Golf Course,public,Non-Networked,2023-10-12,,,4.0,2100 Washington Blvd,Baltimore,MD,21230
80545,Cylburn Arboretum,public,Non-Networked,2023-10-12,,,2.0,4975 Greenspring Ave,Baltimore,MD,21209
80546,Camden Yards,public,Non-Networked,2022-11-10,,,4.0,333 W Camden St,Baltimore,MD,21201
80549,TransIT Services of Frederick County,private,Non-Networked,2022-09-14,10.0,,,1040 Rocky Springs Rd,Frederick,MD,21702
80550,Mount Pleasant Ice Arena,public,Non-Networked,2023-10-12,,,4.0,6101 Hillen Rd,Baltimore,MD,21239
80552,Wyndham Garden North BW Parkway,public,Non-Networked,2022-11-10,,,4.0,5811 Annapolis Rd,Cheverly,MD,20784
80553,Skyline Technology Solutions,private,Non-Networked,2022-09-14,,,4.0,6956 Aviation Blvd,Glen Burnie,MD,21061
80561,University of Richmond - Chapel Parking,public,Non-Networked,2022-01-10,,,2.0,22 Westhampton Way,Richmond,VA,23226
80565,Danville City Hall,private,Non-Networked,2023-01-10,1.0,,,427 Patton St,Danville,VA,24541
80566,Radley Chevrolet,public,Non-Networked,2023-11-09,,,3.0,3670 Jefferson Davis Hwy,Fredericksburg,VA,22404
80568,Massanutten Resort,public,Non-Networked,2023-11-09,,4.0,,3980 Massanutten Dr,McGaheysville,VA,22840
80569,Drive Square Inc,public,Non-Networked,2021-01-14,,,1.0,5606 General Washington Dr,Alexandria,VA,22312
80570,Hall Chevrolet,private,Non-Networked,2022-01-10,,,1.0,6412 Western Branch,Chesapeake,VA,23321
80572,Virginia Department of General Services,private,Non-Networked,2022-01-10,1.0,,2.0,2400 W Leigh St,Richmond,VA,23220
80573,Royal Chevrolet,public,Non-Networked,2022-01-10,,,1.0,4502 W Broad St,Richmond,VA,23230
81193,MTA MARC SAVAGE3F,public,ChargePoint Network,2024-10-10,,,2.0,10102 Junction Dr,Annapolis Junction,MD,20701
81373,Herring Run Library Branch,public,Non-Networked,2023-10-12,1.0,,,3801 Erdman Ave,Baltimore,MD,21213
81374,Comfort Inn & Suites,public,Non-Networked,2023-01-10,,,2.0,5716 S Van Dorn St,Alexandria,VA,22310
81629,SHADYGROVE SHADY GROVE ST1,public,ChargePoint Network,2024-10-10,,,2.0,9709 Key W Ave,Rockville,MD,20850
82124,HADEN TOWER 19-20,public,ChargePoint Network,2024-10-10,,,1.0,1575 Anderson Rd,McLean,VA,22102
82161,Canton Waterfront Park,public,Non-Networked,2023-10-12,1.0,,2.0,3001 Boston St,Baltimore,MD,21224
82162,Gwynns Falls Park,public,Non-Networked,2023-10-12,1.0,,,4999 Windsor Mill Rd,Baltimore,MD,21207
82220,City of Baltimore - Garage,public,Non-Networked,2022-11-10,1.0,,,101 W Dickman St,Baltimore,MD,21230
82225,Catoctin Mountain Park - Visitor Center,public,Non-Networked,2023-06-12,,,2.0,14707 Park Central Rd,Thurmont,MD,21788
82226,Catoctin Mountain Park - Round Meadow,public,Non-Networked,2023-06-12,,,2.0,14850 Manahan Rd,Sabillasville,MD,21780
82227,Catoctin Mountain Park - Headquarters,public,Non-Networked,2023-06-12,,,1.0,6602 Foxville Rd,Thurmont,MD,21788
82316,CLARKSVILLE COMMONS 2,public,ChargePoint Network,2024-10-10,,,2.0,12239-12245 MD-108,Clarksville,MD,21029
82530,UM PTS PEARL,public,ChargePoint Network,2024-10-10,,,2.0,626-628 W Fayette St,Baltimore,MD,21201
82531,UM PTS PRATT 2,public,ChargePoint Network,2024-10-10,,,2.0,646 W Pratt St,Baltimore,MD,21201
85725,City of Fredericksburg - Sophia Street Garage,public,Non-Networked,2022-12-13,,,2.0,600 Sophia St,Fredericksburg,VA,22401
85744,Under Armour - Tide Point Campus,private,Non-Networked,2022-11-10,,,2.0,1020 Hull St,Baltimore,MD,21230
85833,HADEN FLATS 94-95,public,ChargePoint Network,2024-10-10,,,1.0,1513 Anderson Rd,Tysons,VA,22102
86081,Baltimore Police Department - Western District,public,Non-Networked,2023-10-12,,,1.0,1034 N Mount St,Baltimore,MD,21217
86082,Middle Branch Park,public,Non-Networked,2023-10-12,,,4.0,3301 Waterview Ave,Baltimore,MD,21230
86084,Mount Pleasant Golf Course,public,Non-Networked,2022-11-10,,,4.0,6001 Hillen Rd,Baltimore,MD,21239
86085,Electric Vehicle Institute,public,Non-Networked,2022-11-10,,,4.0,1120 N Charles St,Baltimore,MD,21201
86086,Fayette St Garage,public,Non-Networked,2023-10-12,,,4.0,1001 E Fayette St,Baltimore,MD,21201
86230,100 E. PRATT 100 E PRATT,public,ChargePoint Network,2024-10-10,,,2.0,100 E Pratt St,Baltimore,MD,21202
86709,Municipal Garage,private,Non-Networked,2022-11-10,,,2.0,200 N Holliday St,Baltimore,MD,21202
86712,Roosevelt Center - Municipal Building,public,Non-Networked,2022-11-10,2.0,,,25 Crescent Rd,Greenbelt,MD,20770
86713,West Street Garage,public,Non-Networked,2023-10-12,,,1.0,40 E West St,Baltimore,MD,21230
86844,UM PTS LEXINGTON#2,public,ChargePoint Network,2024-10-10,,,2.0,680 W Lexington St,Baltimore,MD,21201
86862,C.C. Jackson Recreation Center,public,Non-Networked,2022-11-10,,,4.0,4910 Park Heights Ave,Baltimore,MD,21215
87418,GARAGE STATION 03,public,ChargePoint Network,2024-10-10,,,2.0,8600 Old Georgetown Rd,Bethesda,MD,20817
87918,Park Plaza,private,Non-Networked,2022-11-10,,,4.0,2099 Gaither Rd,Rockville,MD,20850
88033,COLUMBIA ASSOC STATION #3,public,ChargePoint Network,2024-10-10,,,1.0,6800 Cradlerock Way,Columbia,MD,21045
88039,Daniel's Run Peace Church,public,Non-Networked,2023-01-10,,,2.0,3729 Old Lee Hwy,Fairfax,VA,22030
88041,Baltimore Street Garage,public,Non-Networked,2023-10-12,,,8.0,15 Guilford Ave,Baltimore,MD,21202
88119,VAS GARAGE VAS STATION,public,ChargePoint Network,2024-10-10,,,2.0,4250 Campbell Ave,Arlington,VA,22206
88341,Museum of Industry,public,Non-Networked,2023-01-10,,,2.0,1415 Key Hwy,Baltimore,MD,21230
88342,Old Town Construction,private,Non-Networked,2024-09-12,,,1.0,5304 Dorsey Hall Dr,Ellicott City,MD,21042
88413,COLUMBIA ASSOC STATION2,public,ChargePoint Network,2024-10-10,,,1.0,5440 Old Tucker Row,Columbia,MD,21044
88428,Clifton Mansion,public,Non-Networked,2023-10-12,,,2.0,2701 Saint Lo Dr,Baltimore,MD,21213
88504,Rockville City Hall - Employee Parking Lot,private,ChargePoint Network,2023-09-14,,,3.0,126 S Washington St,Rockville,MD,20850
88615,Chesapeake House Travel Plaza,public,Non-Networked,2023-01-10,6.0,,1.0,10670 I-95,Port Deposit,MD,21904
88617,Carroll Avenue Street Parking,public,Non-Networked,2022-11-10,1.0,,,7000 Carroll Ave,Takoma Park,MD,20912
88636,Latrobe Park,public,Non-Networked,2023-10-12,,,4.0,1627 E Fort Ave,Baltimore,MD,21230
88712,NBMUNICIPAL LOT MUNICIPAL LOT,public,ChargePoint Network,2024-10-10,,,2.0,9125 Chesapeake Ave,North Beach,MD,20714
88722,Danville Courthouse,private,Non-Networked,2023-01-10,1.0,,,401 Patton St,Danville,VA,24541
89741,Downtown Takoma Park,public,Non-Networked,2021-05-06,4.0,,2.0,7224 Carroll Ave,Takoma Park,MD,20912
89743,Verizon,private,Non-Networked,2024-05-09,,,12.0,13100 Columbia Pike,Silver Spring,MD,20904
89785,THE RIXEY STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,1008N Glebe Rd,Arlington,VA,22201
91701,Riverwalk Landing Parking Garage,public,UNIVERSAL,2023-01-10,,,1.0,330 Water St,Yorktown,VA,23690
91702,York County - Poquoson Courthouse,public,Non-Networked,2023-01-10,,,2.0,300 Ballard St,Yorktown,VA,23690
91703,Yorktown Library,public,Non-Networked,2023-01-10,,,1.0,8500 George Washington Memorial Hwy,Yorktown,VA,23692
91863,25th Street Parking Garage,public,Non-Networked,2023-01-10,,,2.0,336 25th St,Virginia Beach,VA,23451
91984,Penguin Random House,private,Non-Networked,2021-12-09,,,1.0,400 Hahn Rd,Westminster,MD,21157
91986,Arena Garage - South Howard Street,public,Non-Networked,2022-11-10,,,4.0,99 S Howard St,Baltimore,MD,21201
91987,Caroline Street Garage,public,Non-Networked,2023-10-12,,,6.0,805 S Caroline St,Baltimore,MD,21231
92010,City of Hyattsville - Municipal Building,private,Non-Networked,2022-11-10,,,3.0,4310 Gallatin St,Hyattsville,MD,20781
92011,Baltimore Police Marine Unit,public,Non-Networked,2023-10-12,,,3.0,3201 Boston St,Baltimore,MD,21224
92012,Tidewater Marina,public,Non-Networked,2022-11-10,,,3.0,321 E Cromwell St,Baltimore,MD,21230
92302,WHOLE FOODS MKT COLUMBIA ST1,public,ChargePoint Network,2024-10-10,,,1.0,10275 Little Patuxent Pkwy,Columbia,MD,21044
93855,COLUMBIA ASSOC LR TENNIS,public,ChargePoint Network,2024-10-10,,,2.0,6180 Old Dobbin Ln,Columbia,MD,21045
94355,City of Hyattsville - Parking Lot #3,public,Non-Networked,2022-11-10,,,2.0,4320 Farragut St,Hyattsville,MD,20781
94356,City of Hyattsville - Parking Lot #2,public,Non-Networked,2022-11-10,,,2.0,4310 Hamilton St,Hyattsville,MD,20781
94541,Montpelier Visitor Center,public,Non-Networked,2022-11-10,,,6.0,13425 Visitor Center Rd,Montpelier Station,VA,22957
94542,Lewis Hall,public,Non-Networked,2022-11-10,,,6.0,13384 Laundry Rd,Montpelier Station,VA,22957
94632,1255 22ND ST STATION 2,public,ChargePoint Network,2024-10-10,,,1.0,1255 22nd St NW,Washington,DC,20037
