ID,Fuel Type Code,Station Name,Street Address,State,City,Open Date,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code
129,ELEC,Malloy Toyota Scion,400 Weems Ln,VA,Winchester,5/1/2016,22601,J1772,Free,39.162417,-78.182466,public
130,ELEC,Jack Evans Chevrolet,125 S Royal Ave,VA,Front Royal,5/1/2016,22630,J1772,Free,38.916118,-78.193932,public
132,ELEC,Tiger Solar,331 N Lewis St,VA,Staunton,7/13/2016,24401,J1772,Free,38.155451,-79.074392,public
139,ELEC,Southside Regional Medical Center,200 Medical Park Blvd,VA,Petersburg,2/1/2019,23805,J1772,Free,37.183654,-77.361466,private
141,ELEC,Priority Nissan,6390 Richmond Rd,VA,Williamsburg,6/1/2015,23188,CHADEMO J1772,Free,37.33984,-76.75285,public
142,ELEC,Virginia Tech - Corporate Research Center,1691 Innovation Dr,VA,Blacksburg,6/1/2016,24060,J1772,Free,37.20805,-80.41894,public
145,ELEC,Richmond Electricians' Joint Apprenticeship and Training Center,11255 Air Park Rd,VA,Ashland,12/1/2014,23005,J1772,Free,37.708642,-77.444334,public
146,ELEC,Suttle Motor Corp,12525 Jefferson Ave,VA,Newport News,5/10/2016,23602,J1772,$0.50/kWh,37.128079,-76.51372,public
147,ELEC,Eastern Mennonite University,1307 Park Rd,VA,Harrisonburg,7/1/2016,22802,J1772,Free,38.472406,-78.878672,public
148,ELEC,MOM's Organic Market,14470 Smoketown Rd,VA,Woodbridge,9/5/2015,22193,CHADEMO J1772,Free,38.638399,-77.299496,public
149,ELEC,Cavalier Ford Lincoln,1515 S Military Hwy,VA,Chesapeake,7/1/2016,23320,J1772,Free,36.797184,-76.235495,public
151,ELEC,Ourisman Chevrolet,1800 Old Richmond Rd,VA,Alexandria,9/8/2014,22303,J1772,Free,38.79201,-77.061593,private
152,ELEC,Omni - Charlottesville,212 Ridge McIntire Rd,VA,Charlottesville,5/29/2016,22902,J1772,Free for guests; $10 valet fee,38.031615,-78.483664,public
153,ELEC,Priority Chevrolet,2216 Old Greenbrier Rd,VA,Chesapeake,9/8/2014,23325,J1772,Free,36.798927,-76.233816,public
154,ELEC,Boyd Chevrolet Buick GMC,240 E Cloverleaf Dr,VA,Emporia,7/1/2016,23847,J1772,Free,36.704893,-77.541842,public
156,ELEC,Beach Ford,2717 Virginia Beach Blvd,VA,Virginia Beach,7/1/2016,23452,J1772,Free,36.841628,-76.066931,public
157,ELEC,Crossroads Ford Mazda,4500 Whitehill Blvd,VA,Prince George,9/9/2014,23875,J1772,Free,37.250286,-77.37319,public
159,ELEC,Luck Chevrolet,516 S Washington Hwy,VA,Ashland,8/26/2014,23005,J1772,Free,37.746924,-77.47202,public
160,ELEC,Strosnider Chevrolet,5200 Oaklawn Blvd,VA,Hopewell,7/1/2016,23860,J1772,Free,37.260555,-77.324621,private
161,ELEC,Casey Toyota,601 E Rochambeau Dr,VA,Williamsburg,9/9/2014,23188,J1772,Free,37.350163,-76.733936,private
162,ELEC,Giant Foods,621 E Glebe Rd,VA,Alexandria,9/6/2015,23301,J1772,Free,38.832184,-77.050501,public
163,ELEC,Rick Hendrick Chevrolet of Norfolk,6252 E Virginia Beach Blvd,VA,Norfolk,7/1/2016,23502,J1772 J1772COMBO,Free,36.855534,-76.190651,public
164,ELEC,University of Richmond - Chapel Parking,22 Westhampton Way,VA,Richmond,11/1/2016,23226,J1772,Free,37.57288838,-77.53971553,public
166,ELEC,Radley Chevrolet,3670 Jefferson Davis Hwy,VA,Fredericksburg,11/1/2016,22404,J1772,Free,38.271078,-77.491973,public
167,ELEC,Massanutten Resort,3980 Massanutten Dr,VA,McGaheysville,11/1/2016,22840,NEMA1450,Free,38.404061,-78.754751,public
168,ELEC,Drive Square Inc,5606 General Washington Dr,VA,Alexandria,7/30/2014,22312,J1772,Free,38.799443,-77.163044,public
171,ELEC,Royal Chevrolet,4502 W Broad St,VA,Richmond,11/1/2016,23230,J1772,Free,37.577354,-77.48773,public
172,ELEC,Comfort Inn & Suites,5716 S Van Dorn St,VA,Alexandria,1/10/2017,22310,J1772,$2 per hour,38.794947,-77.137384,public
174,ELEC,City of Fredericksburg - Sophia Street Garage,600 Sophia St,VA,Fredericksburg,6/28/2017,22401,J1772,Free,38.300424,-77.456524,public
176,ELEC,Daniel's Run Peace Church,3729 Old Lee Hwy,VA,Fairfax,1/18/2019,22030,J1772,Free,38.85116,-77.297848,public
180,ELEC,Riverwalk Landing Parking Garage,330 Water St,VA,Yorktown,1/1/2018,23690,J1772,Free,37.23833,-76.508866,public
181,ELEC,York County - Poquoson Courthouse,300 Ballard St,VA,Yorktown,1/1/2018,23690,J1772,Free,37.232314,-76.511345,public
182,ELEC,Yorktown Library,8500 George Washington Memorial Hwy,VA,Yorktown,1/1/2018,23692,J1772,Free,37.194887,-76.490472,public
183,ELEC,25th Street Parking Garage,336 25th St,VA,Virginia Beach,1/1/2018,23451,J1772,$5 per session; pay in garage,36.852662,-75.97835,public
184,ELEC,Montpelier Visitor Center,13425 Visitor Center Rd,VA,Montpelier Station,2/1/2018,22957,J1772 TESLA,Free,38.218004,-78.17046,public
185,ELEC,Lewis Hall,13384 Laundry Rd,VA,Montpelier Station,2/1/2018,22957,J1772 TESLA,Free,38.218992,-78.166102,public
186,ELEC,MOM's Organic Market,1901 N Veitch St,VA,Arlington,1/1/2018,22201,J1772,Free,38.89641,-77.086062,public
187,ELEC,Colonial Place Parking Garage,2107 Wilson Blvd,VA,Arlington,10/3/2017,22201,J1772,Free,38.891865,-77.085265,public
189,ELEC,Rappahannock Electric Co-op - Culpeper Office,13252 Cedar Run Church Rd,VA,Culpeper,1/1/2018,22701,J1772,Free,38.43679,-78.00952,private
191,ELEC,Volvo Cars Fredericksburg,3410 Fall Hill Ave,VA,Fredericksburg,1/1/2018,22401,J1772,Free,38.312221,-77.506525,public
193,ELEC,Tesla Service Center,9850 W Broad St,VA,Glen Allen,9/19/2017,23060,TESLA,Free,37.643994,-77.564259,public
195,ELEC,Luray Visitor Center,18 Campbell St,VA,Luray,4/10/2017,22835,J1772,Free,38.663811,-78.460394,public
196,ELEC,Norfolk Botanical Gardens,6700 Azalea Garden Rd,VA,Norfolk,11/26/2019,23518,J1772 TESLA,Free,36.904917,-76.209635,public
198,ELEC,Bluegreen Vacations - Patrick Henry Square,249 York St,VA,Williamsburg,1/1/2018,23185,J1772,Free,37.270224,-76.687178,public
199,ELEC,Williamsburg Lodge,305 S England St,VA,Williamsburg,1/1/2018,23185,J1772,Free,37.269064,-76.697804,public
200,ELEC,Best Western - Williamsburg,351 York St,VA,Williamsburg,9/19/2017,23185,J1772,Free,37.269286,-76.685716,public
205,ELEC,JBG - Rosslyn North - Arlington VA,1911 N. Fort Myer Drive.,VA,Arlington,9/26/2016,22209,J1772,Free,38.89777247,-77.07149618,public
207,ELEC,BMW of Charlottesville,1295 Richmond Rd,VA,Charlottesville,12/31/2014,22911,J1772,Free,38.0333263,-78.4518157,public
209,ELEC,Leckner Nissan - Springfield,6570 Amherst Ave,VA,Springfield,6/28/2018,22150,J1772,Free,38.776428,-77.18558,public
231,ELEC,New Quarter Park,1000 Lakeshead Dr,VA,Williamsburg,1/4/2023,23185,J1772,Free,37.291553,-76.644064,public
232,ELEC,Arlington Mill Community Center,909 S Dinwiddie St,VA,Arlington,9/30/2018,22206,J1772,Free,38.856754,-77.112304,public
233,ELEC,1850 Towers Crescent,1850 Towers Crescent Plaza,VA,Vienna,5/1/2016,22182,J1772,Free; parking fee,38.915838,-77.220807,public
234,ELEC,The Martha Washington Inn & Spa - Tesla Destination,150 W Main St,VA,Abingdon,1/26/2016,24210,TESLA,Free,36.709813,-81.974954,public
235,ELEC,Afton Mountain Bed & Breakfast - Tesla Destination,10273 Rockfish Valley Hwy,VA,Afton,9/5/2017,22920,TESLA,Free,37.9827904,-78.8400318,public
236,ELEC,Kimpton Morrison House - Tesla Destination,116 S Alfred St,VA,Alexandria,11/12/2015,22314,J1772 TESLA,Free,38.804636,-77.049262,public
237,ELEC,Kimpton Lorien Hotel & Spa - Tesla Destination,1600 King St,VA,Alexandria,12/16/2015,22314,J1772 TESLA,Free,38.806049,-77.056808,public
238,ELEC,Hilton Alexandria Old Town - Tesla Destination,1767 King St,VA,Alexandria,12/13/2016,22314,TESLA,Free,38.807129,-77.059363,public
239,ELEC,"The Alexandrian, Autograph Collection - Tesla Destination",480 King St,VA,Alexandria,11/11/2015,22314,J1772 TESLA,Free,38.804411,-77.044697,public
240,ELEC,Sheraton Suites Old Town Alexandria - Tesla Destination,801 N St Asaph St,VA,Alexandria,12/16/2015,22314,J1772 TESLA,Free,38.813023,-77.043613,public
241,ELEC,E&S Mart's Two Sisters Tap Room and Deli - Tesla Destination,2181 Lynch Mill Rd,VA,Altavista,4/10/2017,24517,J1772 TESLA,Free,37.131313,-79.283927,public
242,ELEC,The Ritz-Carlton Pentagon City - Tesla Destination,1250 S Hayes St,VA,Arlington,10/19/2015,22202,J1772 TESLA,Free,38.862637,-77.060346,public
243,ELEC,2311 Wilson Blvd - Tesla Destination,2311 Wilson Blvd,VA,Arlington,3/13/2018,22201,J1772 TESLA,Free,38.8911312,-77.0868397,public
244,ELEC,Renaissance Arlington Capital View Hotel - Tesla Destination,2800 S Potomac Ave,VA,Arlington,6/8/2015,22202,J1772 TESLA,Free,38.8474025,-77.0513855,public
245,ELEC,Bedford Welcome Center - Tesla Destination,816 Burks Hill Rd,VA,Bedford,4/26/2018,24523,J1772 TESLA,Free,37.324894,-79.531374,public
246,ELEC,Peaks of Otter Lodge - Tesla Destination,85554 Blue Ridge Pkwy,VA,Bedford,6/16/2017,24523,J1772 TESLA,Free,37.448296,-79.604445,public
247,ELEC,Courtyard Blacksburg - Tesla Destination,105 Southpark Dr,VA,Blacksburg,11/17/2016,24060,J1772 TESLA,Free,37.199367,-80.401037,public
248,ELEC,The Grey Swan Inn Bed and Breakfast - Tesla Destination,615 S Main St,VA,Blackstone,3/24/2017,23824,J1772 TESLA,Free,37.0739031,-78.000788,public
249,ELEC,"L'Auberge Provencale, a Select Registry Property - Tesla Destination",13630 Lord Fairfax Hwy,VA,Boyce,6/24/2015,22620,J1772 TESLA,Free,39.0708248,-78.0936848,public
250,ELEC,Pearmund Cellars - Tesla Destination,6190 Georgetown Rd,VA,Broad Run,5/5/2015,20137,TESLA,Free,38.783407,-77.739663,public
251,ELEC,Graduate Charlottesville - Tesla Destination,1309 W Main St,VA,Charlottesville,6/5/2018,22903,J1772 TESLA,Free,38.033823,-78.498478,public
252,ELEC,Boar's Head Inn - Tesla Destination,200 Ednam Dr,VA,Charlottesville,4/20/2017,22903,J1772 TESLA,Free,38.04846,-78.542075,public
253,ELEC,Hyatt Place Charlottesville - Tesla Destination,2100 Bond St,VA,Charlottesville,6/10/2015,22901,J1772 TESLA,Free,38.06574,-78.492423,public
254,ELEC,"Foxfield Inn, a Select Registry Property - Tesla Destination",2280 Garth Rd,VA,Charlottesville,4/24/2015,22901,J1772 TESLA,Free,38.1035619,-78.56579,public
255,ELEC,The Flats at West Village - Tesla Destination,852 W Main Street,VA,Charlottesville,4/17/2015,22903,J1772 TESLA,Free,38.031934,-78.493365,public
256,ELEC,Hyatt Place Richmond / Chester - Tesla Destination,13148 Kingston Ave,VA,Chester,8/8/2016,23836,TESLA,Free,37.347818,-77.34417,public
257,ELEC,Refuge Inn - Tesla Destination,7058 Maddox Blvd,VA,Chincoteague Island,5/18/2016,23336,J1772 TESLA,Free,37.924371,-75.354259,public
258,ELEC,Holiday Inn Christiansburg - Tesla Destination,99 Bradley Drive,VA,Christiansburg,6/23/2015,24073,J1772 TESLA,Free,37.162493,-80.427376,public
259,ELEC,Hill Crest Mansion Inn - Tesla Destination,1100 McCormick Blvd,VA,Clifton Forge,10/25/2018,24422,TESLA,Free,37.8261389,-79.8297699,public
260,ELEC,The Boathouse Marina - Tesla Destination,829 Robin Grove Ln,VA,Colonial Beach,7/6/2018,22443,J1772 TESLA,Free,38.2406282,-76.9624136,public
261,ELEC,Pro Re Nata Brewery - Tesla Destination,6135 Rockfish Gap Turnpike,VA,Crozet,7/14/2017,22932,J1772 TESLA,Free,38.048816,-78.714226,public
262,ELEC,DuCard Vineyards - Tesla Destination,40 Gibson Hollow Ln,VA,Etlan,2/29/2016,22719,J1772 TESLA,Free,38.51513,-78.303035,public
263,ELEC,SpringHill Suites Fairfax Fair Oaks - Tesla Destination,11191 Waples Mill Rd,VA,Fairfax,7/17/2017,22030,J1772 TESLA,Free,38.85364,-77.338581,public
264,ELEC,Hotel Floyd - Tesla Destination,300 Rick Lewis Way,VA,Floyd,3/17/2015,24091,TESLA,Free,36.910456,-80.31744,public
265,ELEC,Riverton Commons Shopping Center - Tesla Destination,10 Riverton Commons Dr,VA,Front Royal,6/14/2018,22630,J1772 TESLA,Free,38.962438,-78.189273,public
266,ELEC,Comfort Suites At Virginia Center Commons - Tesla Destination,10601 Telegraph Rd,VA,Glen Allen,7/17/2017,23059,J1772 TESLA,Free,37.674415,-77.450155,public
267,ELEC,Candlewood Suites Richmond North-Glen Allen - Tesla Destination,10609 Telegraph Rd,VA,Glen Allen,7/17/2017,23059,J1772 TESLA,Free,37.674316,-77.449464,public
268,ELEC,By the Side of the Road Inn & Cottages - Tesla Destination,491 Garbers Church Rd,VA,Harrisonburg,5/7/2015,22801,J1772 TESLA,Free,38.4515068,-78.9041562,public
269,ELEC,Microtel Inn & Suites by Wyndham Harrisonburg - Tesla Destination,85 Pleasant Valley Rd,VA,Harrisonburg,5/21/2018,22801,TESLA,Free,38.405608,-78.907199,public
270,ELEC,Downtown Hopewell Virginia - Tesla Destination,220 Appomattox St,VA,Hopewell,8/25/2017,23860,J1772 TESLA,Free,37.305911,-77.28646,public
271,ELEC,The Boathouse at City Point - Tesla Destination,701 W Randolph Rd,VA,Hopewell,7/18/2017,23860,TESLA,Free,37.308732,-77.294043,public
272,ELEC,The Tides Inn - Tesla Destination,480 King Carter Dr,VA,Irvington,12/18/2015,22480,J1772 TESLA,Free,37.664451,-76.432381,public
273,ELEC,Keswick Hall & Golf Club - Tesla Destination,701 Club Dr,VA,Keswick,5/12/2015,22947,J1772 TESLA,Free,38.016727,-78.367276,public
274,ELEC,Lansdowne Resort - Tesla Destination,44050 Woodridge Pkwy,VA,Leesburg,6/15/2016,20176,J1772 TESLA,Free,39.0834,-77.475975,public
275,ELEC,Best Western Leesburg Hotel & Conference Center - Tesla Destination,726 E Market St,VA,Leesburg,10/19/2017,20176,J1772 TESLA,Free,39.106499,-77.5459562,public
276,ELEC,Best Western Plus Inn at Hunt Ridge - Tesla Destination,25 Willow Springs Rd,VA,Lexington,12/5/2017,24450,J1772 TESLA,Free,37.804211,-79.415913,public
277,ELEC,Comfort Inn Virginia Horse Center - Tesla Destination,62 Comfort Wy,VA,Lexington,12/5/2017,24450,J1772 TESLA,Free,37.801513,-79.417941,public
278,ELEC,Brierley Hill Bed and Breakfast - Tesla Destination,985 Borden Rd,VA,Lexington,4/13/2015,24450,TESLA,Free,37.7947045,-79.4699173,public
279,ELEC,Prospect Hill Plantation Inn - Tesla Destination,2887 Poindexter Rd,VA,Louisa County,3/30/2016,23093,J1772 TESLA,Free,37.99188,-78.165277,public
280,ELEC,The Mimslyn Inn - Tesla Destination,401 W Main St,VA,Luray,3/2/2015,22835,J1772 TESLA,Free,38.664182,-78.46637,public
281,ELEC,Shenandoah National Park - Skyland Resort - Tesla Destination,- Skyland Upper Loop Mile 41,VA,Luray,6/22/2017,22835,J1772 TESLA,Free,38.592057,-78.38108,public
282,ELEC,Craddock Terry Hotel - Tesla Destination,1312 Commerce St,VA,Lynchburg,7/18/2018,24504,TESLA,Free,37.411599,-79.138201,public
283,ELEC,Courtyard by Marriott Liberty University/Lynchburg - Tesla Destination,4640 Murray Pl,VA,Lynchburg,7/24/2017,24502,TESLA,Free,37.368797,-79.173357,public
284,ELEC,Kinloch Golf Club - Tesla Destination,100 Kinloch Ln,VA,Manakin Sabot,3/16/2018,23103,TESLA,Free,37.6359894,-77.6872898,public
285,ELEC,Field & Main Restaurant - Tesla Destination,8369 W Main St,VA,Marshall,8/25/2016,20115,TESLA,Free,38.864719,-77.857351,public
286,ELEC,"The Ritz-Carlton, Tysons Corner - Tesla Destination",1700 Tysons Blvd,VA,Mclean,2/19/2016,22012,J1772 TESLA,Free,38.924225,-77.2235,public
287,ELEC,Hilton McLean Tysons Corner - Tesla Destination,7920 Jones Branch Dr,VA,McLean,8/14/2015,22102,TESLA,Free,38.925974,-77.216181,public
288,ELEC,Primland - Tesla Destination,2000 Busted Rock Rd,VA,Meadows of Dan,2/3/2016,24120,TESLA,Free,36.661544,-80.43188,public
289,ELEC,50 West Vineyards - Tesla Destination,39060 John Mosby Hwy,VA,Middleburg,3/13/2018,20117,J1772 TESLA,Free,38.9812175,-77.6582443,public
290,ELEC,Salamander Resort & Spa - Tesla Destination,500 N Pendleton St,VA,Middleburg,9/29/2017,20137,TESLA,Free,38.974469,-77.7433777,public
291,ELEC,Independence Golf Club - Tesla Destination,600 Founders Bridge Blvd,VA,Midlothian,6/2/2017,23113,J1772 TESLA,Free,37.543733,-77.684625,public
292,ELEC,James Madison's Montpelier - Tesla Destination,11350 Constitution Hwy,VA,Montpelier Station,12/19/2017,22957,J1772 TESLA,Free,38.217746,-78.171122,public
293,ELEC,Shenvalee Golf Resort - Tesla Destination,9660 Fairway Dr,VA,New Market,1/30/2017,22844,J1772 TESLA,Free,38.640043,-78.673807,public
294,ELEC,"Holiday Inn Express & Suites, Newport News - Tesla Destination",943 J Clyde Morris Blvd,VA,Newport News,5/22/2018,23601,J1772 TESLA,Free,37.0928622,-76.4606547,public
295,ELEC,Press 626 - Tesla Destination,626 W Olney Rd,VA,Norfolk,3/29/2016,23507,TESLA,Free,36.860532,-76.299693,public
296,ELEC,Thrift Store USA Norfolk - Tesla Destination,875 E Little Creek Rd,VA,Norfolk,10/27/2016,23518,TESLA,Free,36.914545,-76.247689,public
297,ELEC,"The Inn at Onancock, a Select Registry Property - Tesla Destination",30 North St,VA,Onancock,5/8/2015,23417,J1772 TESLA,Free,37.7138577,-75.7473399,public
298,ELEC,Shrine Mont - Tesla Destination,217 Shrine Mont Cir,VA,Orkney Springs,6/21/2018,22845,J1772 TESLA,Free,38.795476,-78.81805,public
299,ELEC,"Inn at Riverbend, a Select Registry Property - Tesla Destination",125 River Ridge Dr,VA,Pearisburg,6/12/2015,24134,J1772 TESLA,Free,37.319736,-80.686176,public
300,ELEC,The Commodore Theatre - Tesla Destination,421 High St,VA,Portsmouth,5/26/2015,23704,TESLA,Free,36.834926,-76.302028,public
301,ELEC,The Mermaids' Porch Bed and Breakfast - Tesla Destination,497 North St,VA,Portsmouth,2/23/2017,23704,TESLA,Free,36.838156,-76.302319,public
302,ELEC,Sunset Hills Vineyard - Tesla Destination,38295 Fremont Overlook Ln,VA,Purcellville,3/13/2018,20132,J1772 TESLA,Free,39.1795605,-77.6774243,public
303,ELEC,Steeles Tavern Manor and Alpine Hideaway Cabins - Tesla Destination,8400 N Lee Hwy,VA,Raphine,3/23/2015,24472,J1772 TESLA,Free,37.9237706,-79.2036335,public
304,ELEC,Walden Hall - Tesla Destination,17440 True Blue Ln,VA,Reva,3/2/2017,22735,J1772 TESLA,Free,38.460384,-78.128655,public
305,ELEC,Pupatella - Tesla Destination,1 N Morris St,VA,Richmond,10/27/2017,23220,TESLA,Free,37.546347,-77.456361,public
306,ELEC,The Jefferson Hotel - Tesla Destination,101 W Franklin St,VA,Richmond,1/8/2016,23220,J1772 TESLA,Free,37.543816,-77.444942,public
307,ELEC,Providence Golf Club - Tesla Destination,1160 S Providence Rd,VA,Richmond,10/25/2017,23236,J1772 TESLA,Free,37.48132,-77.555591,public
308,ELEC,Hilton Richmond Hotel & Spa/Short Pump - Tesla Destination,12042 W Broad St,VA,Richmond,5/30/2017,23233,TESLA,Free,37.659337,-77.628263,public
309,ELEC,Wingate by Wyndham Richmond Short Pump - Tesla Destination,13991 N Gayton Rd,VA,Richmond,4/12/2017,23233,J1772 TESLA,Free,37.660164,-77.630903,public
310,ELEC,Richmond Main Street Station - Tesla Destination,1500 E Main St,VA,Richmond,4/27/2015,23219,TESLA,Free,37.534318,-77.428758,public
311,ELEC,Graduate Richmond - Tesla Destination,301 W Franklin St,VA,Richmond,1/29/2018,23220,TESLA,Free,37.545362,-77.446647,public
312,ELEC,Hyatt Place Richmond Airport - Tesla Destination,4401 S Laburnum Ave,VA,Richmond,4/11/2017,23231,J1772 TESLA,Free,37.530918,-77.358861,public
313,ELEC,Hilton Richmond Downtown - Tesla Destination,501 E Broad St,VA,Richmond,1/13/2016,23219,TESLA,Free,37.542205,-77.437577,public
314,ELEC,Triple Crossing Brewing - Fulton - Tesla Destination,5203 Hatcher St,VA,Richmond,3/19/2018,23231,TESLA,Free,37.512467,-77.4067411,public
315,ELEC,Crowne Plaza Richmond Downtown - Tesla Destination,555 E Canal St,VA,Richmond,5/30/2017,23219,J1772 TESLA,Free,37.538185,-77.44109,public
316,ELEC,The Westin Richmond - Tesla Destination,6631 W Broad St,VA,Richmond,2/13/2016,23230,J1772 TESLA,Free,37.604272,-77.518319,public
317,ELEC,Homewood Suites by Hilton Richmond-Downtown - Tesla Destination,700 E Main St,VA,Richmond,7/17/2017,23219,TESLA,Free,37.539373,-77.43763,public
318,ELEC,Quality Inn West End - Tesla Destination,8008 W Broad St,VA,Richmond,7/13/2017,23294,J1772 TESLA,Free,37.626376,-77.528253,public
319,ELEC,"Country Inn & Suites By Carlson, Richmond W I-64 - Tesla Destination",8010 W Broad St,VA,Richmond,7/14/2017,23294,J1772 TESLA,Free,37.625913,-77.527317,public
320,ELEC,"Country Inn & Suites By Carlson, Roanoke, VA - Tesla Destination",7860 Plantation Rd,VA,Roanoke,6/21/2017,24019,J1772 TESLA,Free,37.354562,-79.956722,public
321,ELEC,Holiday Inn Express Roanoke - Civic Center - Tesla Destination,815 Gainsboro Rd NW,VA,Roanoke,7/17/2017,24016,J1772 TESLA,Free,37.281753,-79.940541,public
322,ELEC,Hotel Roanoke and Conference Center - Tesla Destination,110 Shenandoah Ave NW,VA,Roanoke,6/6/2016,24016,TESLA,Free,37.2746767,-79.9393021,public
323,ELEC,Claiborne House Bed & Breakfast - Tesla Destination,185 Claiborne Ave,VA,Rocky Mount,7/15/2015,24151,TESLA,Free,36.999977,-79.889484,public
324,ELEC,Hampton Inn Salem East-Electric Road - Tesla Destination,1886 Electric Rd,VA,Salem,3/25/2016,24153,TESLA,Free,37.265168,-80.03218,public
325,ELEC,Smithfield Station - Tesla Destination,415 S Church St,VA,Smithfield,11/3/2017,23430,TESLA,Free,36.9824546,-76.6230112,public
326,ELEC,Oak Grove Plantation Bed and Breakfast - Tesla Destination,1245 Cluster Springs Rd,VA,South Boston,6/22/2016,24592,J1772 TESLA,Free,36.611201,-78.929852,public
327,ELEC,Sleep Inn Staunton - Tesla Destination,222 Jefferson Hwy,VA,Staunton,11/1/2017,24401,J1772 TESLA,Free,38.125257,-79.030738,public
328,ELEC,Berkeley House Bed and Breakfast - Tesla Destination,303 Berkeley Pl,VA,Staunton,12/20/2016,24401,TESLA,Free,38.150831,-79.068383,public
329,ELEC,Best Western Staunton Inn - Tesla Destination,92 Rowe Rd,VA,Staunton,1/30/2018,24401,J1772 TESLA,Free,38.126049,-79.034742,public
330,ELEC,Hampton Inn Stony Creek/Petersburg Area - Tesla Destination,10476 Blue Star Hwy,VA,Stony Creek,8/30/2017,23882,TESLA,Free,36.974829,-77.394007,public
331,ELEC,Front Porch Market & Grill - Tesla Destination,6483 Main St,VA,The Plains,7/27/2017,22682,TESLA,Free,38.861855,-77.774148,public
332,ELEC,Comfort Inn Troutville - Roanoke North - Tesla Destination,2545 Lee Hwy,VA,Troutville,3/7/2018,24175,J1772 TESLA,Free,37.383557,-79.903663,public
333,ELEC,"Sugar Tree Inn, a Select Registry Property - Tesla Destination",145 Lodge Trl,VA,Vesuvius,8/18/2015,24483,J1772 TESLA,Free,37.887169,-79.164274,public
334,ELEC,Four Points by Sheraton Virginia Beach Oceanfront - Tesla Destination,1211 Atlantic Ave,VA,Virginia Beach,7/12/2016,23451,J1772 TESLA,Free,36.841355,-75.972945,public
335,ELEC,Wasserhund Brewing Company - Tesla Destination,1805 Laskin Rd,VA,Virginia Beach,7/31/2017,23454,J1772 TESLA,Free,36.848934,-76.027545,public
336,ELEC,Il Gardino - Tesla Destination,2105 W Great Neck Rd,VA,Virginia Beach,10/26/2017,23451,TESLA,Free,36.9050547,-76.0702417,public
337,ELEC,PRESS wine bar - Tesla Destination,2301 Red Tide Rd,VA,Virginia Beach,2/26/2018,23451,TESLA,Free,36.9114672,-76.0742967,public
338,ELEC,"Beach Spa Bed & Breakfast,a Select Registry Property - Tesla Destination",2420 Arctic Ave,VA,Virginia Beach,11/18/2016,23451,TESLA,Free,36.852647,-75.979855,public
339,ELEC,First Landing State Park - Tesla Destination,2500 Shore Dr,VA,Virginia Beach,6/22/2018,23451,J1772 TESLA,Free,36.9182,-76.053356,public
340,ELEC,Il Giardino Ristorante 2 - Tesla Destination,2500 Tournament Dr,VA,Virginia Beach,6/14/2018,23456,TESLA,Free,36.7592861,-76.0747554,public
341,ELEC,Hyatt House Virginia Beach Oceanfront - Tesla Destination,2705 Atlantic Ave,VA,Virginia Beach,6/19/2017,23451,J1772 TESLA,Free,36.855897,-75.97682,public
342,ELEC,Atrium Resort - Tesla Destination,315 21st St,VA,Virginia Beach,2/16/2016,23451,TESLA,Free,36.849186,-75.977964,public
343,ELEC,The Cavalier Virginia Beach - Tesla Destination,4200 Atlantic Ave,VA,Virginia Beach,6/13/2018,23451,J1772 TESLA,Free,36.86894,-75.9844534,public
344,ELEC,Mermaid Winery - Tesla Destination,4401 Shore Dr,VA,Virginia Beach,2/26/2018,23455,J1772 TESLA,Free,36.904677,-76.123094,public
345,ELEC,Pembroke Mall - Tesla Destination,4554 Virginia Beach Blvd,VA,Virginia Beach,11/30/2017,23462,J1772 TESLA,Free,36.84446,-76.134411,public
346,ELEC,Founders Inn and Spa - Tesla Destination,5641 Indian River Rd,VA,Virginia Beach,8/18/2015,23464,TESLA,Free,36.802211,-76.190142,public
347,ELEC,CROC'S 19th Street Bistro - Tesla Destination,620 19th St,VA,Virginia Beach,10/13/2015,23451,J1772 TESLA,Free,36.845576,-75.983128,public
348,ELEC,Il Giardino Ristorante Atlantic Ave - Tesla Destination,910 Atlantic Ave,VA,Virginia Beach,2/8/2018,23451,TESLA,Free,36.8384299,-75.9727317,public
349,ELEC,Poplar Springs Inn & Spa - Tesla Destination,5025 Casanova Rd,VA,Warrenton,6/22/2017,20187,TESLA,Free,38.651111,-77.713847,public
350,ELEC,Foster Harris House - Tesla Destination,189 Main St,VA,Washington,12/7/2015,22747,TESLA,Free,38.710569,-78.161097,public
351,ELEC,The Inn at Little Washington - Tesla Destination,309 Middle St,VA,Washington,11/12/2015,22747,J1772 TESLA,Free,38.713727,-78.159574,public
352,ELEC,Iris Inn Bed & Breakfast - Tesla Destination,191 Chinquapin Dr,VA,Waynesboro,3/31/2015,22980,J1772 TESLA,Free,38.0440242,-78.9045217,public
353,ELEC,New Quarter Park - Tesla Destination,1000 Lakeshead Dr,VA,Williamsburg,3/28/2018,23185,J1772 TESLA,Free,37.2938198,-76.6453494,public
354,ELEC,DoubleTree by Hilton Williamsburg - Tesla Destination,50 Kingsmill Rd,VA,Williamsburg,1/23/2017,23185,TESLA,Free,37.243124,-76.659679,public
355,ELEC,Riverwalk Landing Parking Deck - Tesla Destination,330 Water St,VA,Yorktown,11/3/2017,23690,TESLA,Free,37.238331,-76.509319,public
