Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,,Woodbridge,VA,22191,,,E,,Public - Call ahead,Dealership business hours; contact 703-497-3000 for more information,,,,,,3,1,,Non-Networked,,200-8,38.62938,-77.27396,2024-02-12,47579,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,4,1,3,0,0,0,0,0,0
ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,,Woodbridge,VA,22191,,,E,,Private,,,,,,,2,,,Non-Networked,,200-8,38.62938,-77.27396,2024-02-12,47868,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Blue Ridge Nissan,1405 E Main St,,Wytheville,VA,24382,,844-832-1924,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.949705,-81.066941,2024-02-12,47869,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Blue Ridge Nissan,1405 E Main St,,Wytheville,VA,24382,,844-832-1924,E,,Private,,,,,,,1,,,Non-Networked,,200-9,36.949705,-81.066941,2024-02-12,47870,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Passport Nissan - Alexandria,150 S Pickett St,,Alexandria,VA,22304,,703-823-9000,E,,Private,,,,,,,1,,,Non-Networked,,200-8,38.80967,-77.12219,2024-02-12,48258,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,,Chantilly,VA,20151,,703-889-3700,E,,Private,,,,,,,1,,,Non-Networked,,200-8,38.8998,-77.46033,2024-02-12,48259,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Colonial Nissan,200 Myers Dr,,Charlottesville,VA,22901,,434-978-3711,E,,Private,,,,,,,1,,,Non-Networked,,GPS,38.084925987503,-78.47341454498292,2024-02-12,48260,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,New River Nissan,2130 N Franklin St,,Christiansburg,VA,24073,,540-382-2903,E,,Private,,,,,,,1,,,Non-Networked,,200-8,37.158,-80.4204,2024-02-12,48261,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,,Hampton,VA,23666,,757-838-6111,E,,Private,,,,,,,1,,,Non-Networked,,200-8,37.04249,-76.38833,2024-02-12,48264,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,,Manassas,VA,20110,,703-361-5161,E,,Private,,,,,,,1,,,Non-Networked,,200-9,38.760854,-77.459274,2024-02-12,48265,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,,Midlothian,VA,23113,,804-378-3000,E,,Private,,,,,,,1,,,Non-Networked,,200-8,37.5036,-77.61842,2024-02-12,48266,2024-02-12 15:25:05 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,First Team Nissan,6520 Peters Creek Rd,,Roanoke,VA,24019,,540-362-4800,E,,Private,,,,,,,1,,,Non-Networked,,200-8,37.34598,-79.9627,2024-02-12,48267,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Brown's Dulles Nissan,45155 Towlern Pl,,Sterling,VA,20166,,703-948-1100,E,,Private,,,,,,,1,,,Non-Networked,,200-9,39.010459,-77.438399,2024-02-12,48268,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Tri-State Nissan,1230 Millwood Pike,,Winchester,VA,22602,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,39.156514,-78.147297,2024-02-12,48270,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Capital One - C2,1680 Capital One Dr,,McLean,VA,22102,,,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,38.9242363,-77.21246,2023-01-10,49397,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,,8,0,8,0,0,0,0,0,0
ELEC,Capital One -WC 2 Parking Deck,15075 Capital One Dr,,Richmond,VA,23238,,,E,,Private,Employee use only,,,,,,18,,,Non-Networked,,GPS,37.62753296,-77.67363,2023-01-10,49398,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,,18,0,18,0,0,0,0,0,0
ELEC,Capital One - Central Parking Deck,15020 Capital One Dr,,Richmond,VA,23238,,,E,,Private,Employee use only,,,,,,1,,,Non-Networked,,GPS,37.62749481,-77.67366,2023-01-10,49402,2023-02-14 15:54:11 UTC,P,,,2012-08-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,,1,0,1,0,0,0,0,0,0
ELEC,CARCHARGING MICROTEL INN,85 Pleasant Valley Rd,Located by lobby entrance of Microtel Inn & Suites by Wyndham.,Harrisonburg,VA,22801,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.405327,-78.906929,2024-10-08,49603,2024-10-08 00:29:03 UTC,,,,2015-10-02,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,GEORGE MASON U SHENANDOAH 2,4400 University Dr,1st level-adjacent to stairwell and elevator Shenandoah deck - Furthest to the Left,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.829218,-77.304585,2024-10-08,49751,2024-10-08 00:49:07 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Wynne Ford,1020 W Mercury Blvd,Located at W Mercury Boulevard & N Armistead Avenue,Hampton,VA,23666,,757-838-3673,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.044549,-76.380595,2023-12-13,51900,2024-01-31 22:07:01 UTC,P,,,2021-09-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,,2,0,2,0,0,0,0,0,0
ELEC,Magic City Ford Lincoln Isuzu,809 Williamson Rd NE,,Roanoke,VA,24016,,540-345-0911,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.280149,-79.933227,2023-11-09,51902,2024-01-31 22:07:01 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,,2,0,2,0,0,0,0,0,0
ELEC,Ashland Town Hall,210 S Railroad Ave,,Ashland,VA,23005,,804-798-9219,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,37.758078,-77.48209,2024-09-12,52262,2024-09-12 16:47:34 UTC,LG,,,2013-04-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,University of Virginia - Central Grounds Garage,400 Emmet St S,Located in the Central Grounds Garage,Charlottesville,VA,22903,,434-924-7231,E,,Public,Garage business hours; maximum session time of four hours,,,,,,1,1,,Non-Networked,,200-9,38.036315,-78.506591,2022-02-10,52553,2024-10-03 17:40:30 UTC,P,,,2013-04-26,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$2 per hour parking fee,,,,,,,,,,false,,,,,,,,LD,false,,2,0,1,1,0,0,0,0,0
ELEC,BEULAH II BEULAH GATEWAY2,6412 Beulah St,Right Entrance of Bulding,Alexandria,VA,22310,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.778696,-77.147807,2024-10-08,52855,2024-10-08 00:49:21 UTC,,,,2015-10-02,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Berglund Ford Mazda,834 E Main St,,Salem,VA,24153,,888-355-8571,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,37.294549,-80.045203,2023-10-12,53057,2024-01-31 22:07:01 UTC,P,,,2013-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Martin Horn,210 Carlton Rd,,Charlottesville,VA,22902,,434-293-6171,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,38.022977,-78.468836,2023-12-13,53699,2024-01-31 22:07:01 UTC,P,,,2013-11-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,,1,0,1,0,0,0,0,0,0
ELEC,Marion Automotive Group,1025 N Main St,,Marion,VA,24354,,276-783-5116,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.843713,-81.503731,2023-10-12,53952,2024-01-31 22:07:01 UTC,P,,,2013-07-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,,1,0,1,0,0,0,0,0,0
ELEC,Sheehy Ford Lincoln,10601 Midlothian Turnpike,,Midlothian,VA,23235,,804-794-0500,E,,Public - Call ahead,Dealership business hours; for customer use only,Wright_Exp,,,,,1,,,Non-Networked,,GPS,37.506999,-77.592621,2023-10-12,53954,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,false,,1,0,1,0,0,0,0,0,0
ELEC,Casey Chevrolet,11700 Jefferson Ave,,Newport News,VA,23606,,757-320-1476,E,,Public - Call ahead,Dealership business hours; for Chevrolet use only,,,,,,2,,,Non-Networked,,200-9,37.075503,-76.474858,2023-11-09,53955,2024-01-31 22:07:01 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,false,,2,0,2,0,0,0,0,0,0
ELEC,Hall Ford Lincoln,12896 Jefferson Ave,,Newport News,VA,23608,,757-989-5700,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.148296,-76.525986,2023-01-10,53956,2023-02-14 15:54:11 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Rick Hendrick Chevrolet Buick GMC,12050 W Broad St,,Richmond,VA,23233,,804-364-4500,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,GPS,37.658874,-77.630953,2023-01-10,53958,2023-02-14 15:54:11 UTC,P,,,2017-02-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Omni - Richmond Hotel,100 S 12th St,,Richmond,VA,23219,,804-344-7000,E,,Public,24 hours daily; valet customers only,,,,,,1,,,Non-Networked,,200-9,37.535744,-77.435268,2023-12-13,53959,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,,1,0,0,0,0,0,0,1,0
ELEC,Whole Foods Market,1800 Laskin Rd,,Virginia Beach,VA,23454,,757-422-0444,E,,Public,8am-9pm daily,,,,,,2,,,Non-Networked,,200-9,36.850535,-76.027886,2023-11-09,53963,2024-01-31 22:07:01 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,,2,0,2,0,0,0,0,0,0
ELEC,Cowles Parkway Ford,13779 Noblewood Plaza,,Woodbridge,VA,22193,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,38.6526,-77.312023,2023-01-10,53965,2023-02-14 15:54:11 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Sheehy Ford,11450 Washington Hwy,"one at the front side of building, one on southside of building",Ashland,VA,23005,,804-798-4791,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.72489,-77.469528,2023-10-12,53998,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,,2,0,2,0,0,0,0,0,0
ELEC,Virginia Tech - Corporate Research Center,1861 Pratt Dr,,Blacksburg,VA,24060,,,E,,Private,24 hours daily,,,,,,1,,,Non-Networked,,200-9,37.201753,-80.411162,2022-12-13,54000,2024-09-24 15:33:46 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Privé,,private,,,RESEARCH_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,MD,true,,1,0,1,0,0,0,0,0,0
ELEC,Duncan Ford Lincoln,125 Jennelle Rd,,Blacksburg,VA,24060,,888-698-3530,E,,Public - Call ahead,Dealership business hours; Ford vehicle use only,,,,,,2,,,Non-Networked,,GPS,37.179806,-80.411408,2023-12-13,54001,2024-01-31 22:07:01 UTC,P,,,2013-09-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,false,,2,0,2,0,0,0,0,0,0
ELEC,Inn at Virginia Tech,901 Prices Fork Rd,,Blacksburg,VA,24060,,540-231-8000,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,37.22983,-80.429844,2023-11-09,54002,2024-01-31 22:07:01 UTC,P,,,2013-11-02,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Village Center,2387 Warm Hearth Dr,,Blacksburg,VA,24060,,540-443-3800,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,200-9,37.197398,-80.419887,2022-11-10,54005,2024-10-02 15:44:45 UTC,P,,,2013-06-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$1 per hour,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Ted Britt Ford,4175 Auto Park Cir,,Chantilly,VA,20151,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,38.901685,-77.45958,2023-01-10,54006,2023-02-14 15:54:11 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,CMA's Colonial Chevrolet,12420 Jefferson Davis Hwy,Located by the parts and service department,Chester,VA,23831,,804-748-6461,E,,Public - Call ahead,24 hours daily,,,,,,3,1,,Non-Networked,,200-9,37.355577,-77.414228,2023-06-12,54008,2024-01-31 22:07:01 UTC,P,,,2013-10-01,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,4,0,3,1,0,0,0,0,0
ELEC,Hampton Chevrolet,1073 W Mercury Blvd,,Hampton,VA,23666,,757-838-5450,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,37.041065,-76.384783,2023-12-13,54012,2024-01-31 22:07:01 UTC,P,,,2013-06-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,,2,0,2,0,0,0,0,0,0
ELEC,Williamsburg KOA,4000 Newman Rd,,Williamsburg,VA,23188,,757-565-2907,E,,Public,9am-8pm daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,5,,,,Non-Networked,,200-9,37.362569,-76.710786,2023-10-12,60877,2024-10-04 17:53:06 UTC,P,,,2014-12-15,,,,,NEMA520,US,,,,Public,,public,,,CAMPGROUND,,,,,,,"$8 per session, Free if camping",,,,,,,,,,false,,,,,,,,MD,false,,5,0,0,0,0,0,5,0,0
ELEC,Wytheville KOA,231 KOA Rd,,Wytheville,VA,24382,,276-228-2601,E,,Public - Call ahead,8am-8pm daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,200-8,36.933124,-81.004196,2024-06-13,60891,2024-06-13 17:18:06 UTC,P,,,2012-08-28,,,,,NEMA520,US,,,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,$20 per session,,,,,,,,,,false,,,,,,,,LD,false,,2,0,0,0,0,0,2,0,0
ELEC,C. RICHMOND BMW STATION 01,8704-8716 US-250,,Henrico,VA,23294,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.633517,-77.541232,2024-10-08,61589,2024-10-08 00:30:08 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,BMW MIDLOTHIAN STATION 01,12100 Midlothian Turnpike,,Midlothian,VA,23113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.504864,-77.622777,2024-10-08,61602,2024-10-08 00:29:52 UTC,,,,2014-05-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,TYSON TOWER TYSONS TOWER 4,7900 Tysons One Pl,,Tysons Corner,VA,22102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.91956,-77.221022,2024-10-08,62503,2024-10-08 00:29:59 UTC,,,,2014-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,J Sargeant Reynolds Community College,1851 Dickinson Rd,,Goochland,VA,23063,,804-371-3000  888-758-4389,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,37.693394,-77.8859049,2022-11-10,63344,2024-10-02 15:44:45 UTC,P,,,2016-06-07,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,City of Richmond - Main Street Center,1500 E Main St,,Richmond,VA,23219,,,E,,Private,,,,,,,2,1,,Non-Networked,,GPS,37.533004,-77.429787,2023-02-13,63346,2023-02-14 15:54:11 UTC,LG,,,2015-08-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,,3,1,2,1,0,0,0,0,0
ELEC,Scope Arena Parking,201 E Brambleton Ave,,Norfolk,VA,23510,,757-441-2056,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,36.852443,-76.285958,2021-10-12,63350,2022-02-10 19:42:29 UTC,P,,,2015-02-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,ARENA,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,1,1,0,1,0,0,0,0,0
ELEC,Holiday Trav-L-Park,1075 General Booth Blvd,,Virginia Beach,VA,23451,,757-425-0249,E,,Public - Call ahead,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,200-9,36.804863,-75.997863,2023-01-10,63374,2023-02-14 15:54:11 UTC,P,,,2014-08-01,,,,,NEMA1450,US,,,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,2,0,0,0,2,0,0,0,0
ELEC,BMW ALEXANDRIA STATION 01,499 S Pickett St,,Alexandria,VA,22304,,888-758-4389,T,2024-06-22,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.808299,-77.128578,2024-10-08,63847,2024-10-08 00:29:58 UTC,,,,2015-10-02,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Oakhurst Inn,100 Oakhurst Cir,,Charlottesville,VA,22903,,434-872-0100,E,,Public,24 hours daily; guest use only; see front desk for access,,,,,,1,,,Non-Networked,,200-9,38.031941,-78.506798,2022-02-10,64393,2022-04-28 20:01:31 UTC,P,,,2014-11-25,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,City of Roanoke,102 Market St SE,Take exit 5 off of I-581 toward downtown Roanoke. After going over the railroad turn right onto Norfolk Ave SE then turn left onto Market St. The charging station is on the right at the end of the street.,Roanoke,VA,24011,,540-343-0585,E,,Public,24 hours daily; pay lot,,,,,,,1,,Non-Networked,,200-9,37.272567,-79.938925,2023-01-10,64394,2023-02-14 15:54:11 UTC,LG,,,2014-11-01,,,,,CHADEMO,US,,,,Public,,public,,,STREET_PARKING,,,,,,,$3 per session,,,,,,,,,,false,,,,,,,,LD,false,,1,1,0,0,0,0,0,0,0
ELEC,LIBBIE MILL A2,4901 Libbie Mill E Blvd.,,Richmond,VA,23230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.590103,-77.494079,2024-10-08,64948,2024-10-08 00:32:17 UTC,,,,2014-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Monday Properties,1000 Wilson Blvd,,Arlington,VA,22209,,,E,,Private,For employee use only,,,,,8,4,,,Non-Networked,,200-9,38.894017,-77.068861,2023-10-12,65678,2024-01-31 22:07:01 UTC,P,,,2013-12-31,,,,,J1772 NEMA515,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,,12,0,4,0,0,8,0,0,0
ELEC,New Kent Pit Stop,6201 Chesapeake Cir,,New Kent,VA,23124,,804-966-8600,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,37.490299,-77.027031,2024-02-12,65701,2024-02-12 21:24:44 UTC,P,,,2020-01-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,1,1,0,1,0,0,0,0,0
ELEC,Pearmund Cellars,6190 Georgetown Rd,,Broad Run,VA,20137,,540-347-3475,E,,Public,10am-6pm daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,38.784327,-77.739199,2022-11-10,66424,2024-10-03 17:44:06 UTC,P,,,2015-03-18,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
